movieId,title,genres,tmdbId,language,release_year,country
79771,"Return of Frank James, The (1940)",Western,43821,en,1940,United States of America
79773,Moloch (Molokh) (1999),Drama,55971,ru,1999,Germany
79775,"Story of My Life, The (Mensonges et trahisons et plus si affinités...) (2004)",Comedy|Romance,10271,fr,2004,France
79794,Crossworlds (1997),Action|Comedy|Sci-Fi,17821,en,1996,United States of America
79796,Centurion (2010),Action|Adventure|Drama|Thriller|War,23759,en,2010,France
79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama,26280,fr,2009,Canada
79800,Life During Wartime (2009),Comedy|Drama,39800,en,2010,United States of America
79802,Lion's Den (Leonera) (2008),Drama,8900,es,2008,Argentina
79805,That Most Important Thing: Love (L'important c'est d'aimer) (1975),Drama|Romance,3476,fr,1975,France
79807,Pope Joan (Die Päpstin) (2009),Drama|Romance,9503,en,2009,Germany
79809,Cluny Brown (1946),Comedy|Romance,52270,en,1946,United States of America
79824,Babies (Bébé(s)) (2010),Documentary,44737,fr,2010,France
79828,"Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte) (1978)",Drama,8070,fr,1978,France
79830,Captain Conan (Capitaine Conan) (1996),Drama|War,46334,fr,1996,France
79832,Easy Living (1937),Comedy|Romance,80364,en,1937,United States of America
79835,Like It Is (1998),Drama,21001,en,1998,United Kingdom
79838,Ankur (The Seedling) (1974),Drama,171492,hi,1974,India
79842,For Neda (2010),Documentary,79829,en,2010,United States of America
79844,"Battle of the Rails, The (La bataille du rail) (1946)",Drama|War,39142,fr,1946,France
79846,Spider Forest (Geomi sup) (2004),Drama|Horror|Mystery|Thriller,21781,ko,2004,South Korea
79848,What Goes Up (2009),Drama,19874,en,2009,United States of America
79850,12th & Delaware (2010),Documentary,44806,en,2010,United States of America
79855,Wonder Bar (1934),Comedy|Crime|Drama|Musical|Romance,132883,en,1934,United States of America
79860,"Experiment, The (2010)",Drama|Thriller,43549,en,2010,United States of America
79863,Black Water (2007),Adventure|Drama|Horror|Thriller,14138,en,2007,Australia
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,38150,en,2009,United Kingdom
79870,Smash His Camera (2010),Documentary,47912,en,2010,United States of America
79872,Chicago (1927),Comedy|Crime|Drama,128298,en,1927,United States of America
79874,Underworld (1927),Crime|Drama|Film-Noir,42565,en,1927,United States of America
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,43593,en,2010,United States of America
79882,Milka - A Film About Taboos (Milka - elokuva tabuista) (1980),Drama,263579,fi,1980,Finland
79884,FC Venus (2006),Comedy|Romance,1914,de,2006,Germany
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,35552,fr,2010,France
79897,Get Low (2009),Comedy|Drama|Mystery,44718,en,2010,United States of America
79901,"Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris) (2009)",Documentary,67381,fr,2009,France
79910,According to Greta (2009),Drama|Romance,26035,en,2009,United States of America
79912,Accident (Yi ngoi) (2009),Thriller,25474,cn,2009,Hong Kong
79914,Centre Stage: Turn It Up (2008),Drama|Romance,16346,en,2008,United States of America
79916,Tony Manero (2008),Crime|Drama,33774,es,2008,Chile
79918,Fate Is the Hunter (1964),Drama,102286,en,1964,United States of America
79920,Blue Skies (1946),Comedy|Drama|Musical|Romance,53446,en,1946,United States of America
79923,"Mating Season, The (1951)",Comedy,108232,en,1951,United States of America
79925,Prince of Foxes (1949),Adventure|Drama,44533,en,1949,United States of America
79927,Terribly Happy (Frygtelig lykkelig) (2008),Crime|Drama|Film-Noir|Thriller,15952,da,2008,Denmark
79929,"Eclipse, The (2009)",Drama|Horror|Thriller,39563,en,2009,Ireland
79936,Pohjanmaa (1988),Drama,55520,fi,1988,Finland
79946,"Joneses, The (2009)",Comedy|Drama,41479,en,2010,United States of America
79953,With a Song in My Heart (1952),Drama|Musical,65787,en,1952,United States of America
79955,"Love Parade, The (1929)",Comedy|Musical|Romance,51759,en,1930,United States of America
79972,"Girl on the Train, The (La fille du RER) (2009)",Drama,41248,fr,2009,France
79974,Pyaar Impossible (2010),Comedy|Romance,29538,hi,2010,India
79977,"Rains Came, The (1939)",Adventure|Drama|Romance,115109,en,1939,United States of America
79980,Children of Invention (2009),Drama,42850,en,2010,
79987,Gainsbourg (Vie Héroïque) (2010),Drama|Musical|Romance,31900,fr,2010,France
79994,"Wild Grass (Herbes folles, Les) (2009)",Drama|Romance,37842,fr,2009,France
79996,Giallo (2009),Crime|Horror|Thriller,29159,it,2010,Italy
80004,Gaby: A True Story (1987),Drama|Romance,191550,en,1987,
80014,Ole dole doff (1968),Drama,122671,sv,1968,Sweden
80020,Jumbo (Billy Rose's Jumbo) (1962),Comedy|Musical|Romance,42991,en,1962,United States of America
80022,Miss Sadie Thompson (1953),Drama|Musical|Romance,44140,en,1953,United States of America
80026,Tekken (2010),Action|Sci-Fi,42194,en,2010,Japan
80033,"President's Man, The (2000)",Action|Adventure|Thriller,31443,en,2000,United States of America
80038,"Wedding Photographer, The (Bröllopsfotografen) (2009)",Comedy|Drama|Romance,33494,sv,2009,Sweden
80041,Giliap (1975),Crime|Drama,91873,sv,1975,Sweden
80044,Don Quixote (2000),Adventure|Comedy|Drama|Romance,207937,en,2000,United States of America
80049,"Secret Adventures of Gustave Klopp, The (Narco) (2004)",Action|Comedy|Fantasy,20200,en,2004,France
80054,Blood into Wine (2010),Documentary,37259,en,2010,United States of America
80072,Deadly Circuit (Mortelle randonnée) (1983),Crime|Mystery|Thriller,62981,fr,1983,France
80074,Something Like Happiness (Stestí) (2005),Comedy|Drama,33682,cs,2005,Czech Republic
80076,"Story of Marie and Julien, The (Histoire de Marie et Julien) (2003)",Drama|Mystery|Romance,79043,fr,2003,France
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,28609,ja,1989,Japan
80086,Retribution (Sakebi) (2006),Horror|Mystery|Thriller,46164,ja,2007,Japan
80094,"Last Exorcism, The (2010)",Horror|Thriller,38358,en,2010,United States of America
80097,Mother Joan of the Angels (Matka Joanna od aniolów) (1961),Drama|Horror,113458,pl,1961,Poland
80100,Camila (1984),Drama|Romance,42085,es,1984,Argentina
80102,Christopher Strong (1933),Drama,37581,en,1933,United States of America
80104,San Pietro (1945),Documentary|War,84701,en,1945,United States of America
80107,"Dance, Girl, Dance (1940)",Comedy|Drama,32196,en,1940,United States of America
80109,King Lear (Korol Lir) (1971),Drama,42495,en,1971,Denmark
80111,Black Girl (La noire de...) (1966),Drama,95597,fr,1966,France
80122,Rosa Luxemburg (1986),Drama,55562,de,1986,Czechoslovakia
80124,Sisters (Syostry) (2001),Action|Crime|Drama,49943,ru,2001,Russia
80126,"American, The (2010)",Drama|Thriller,27579,en,2010,United Kingdom
80129,How Tasty Was My Little Frenchman (Como Era Gostoso o Meu Francês) (1971),Comedy|Drama,105347,pt,1971,Brazil
80132,Children of Hiroshima (Gembaku no ko) (1952),Drama|War,77057,ja,1952,Japan
80135,Kisses (Kuchizuke) (1957),Drama|Romance,98636,ja,1957,Japan
80139,Jackass 2.5 (2007),Comedy|Documentary,14158,en,2007,United States of America
80141,"Christmas Toy, The (1986)",Children|Musical,47670,en,1986,
80144,"Wildcat, The (Die Bergkatze) (1921)",Comedy|Drama|Romance,55648,de,1921,Germany
80146,"Hypothesis of the Stolen Painting, The (L'hypothèse du tableau volé) (1979)",Drama|Mystery,88034,fr,1978,France
80152,"Trials of Oscar Wilde, The (1960)",Drama,172535,en,1960,United Kingdom
80154,Urban Menace (1999),Action|Horror,109466,en,1999,United States of America
80158,Cartoon All-Stars to the Rescue (1990),Animation|Children|Comedy|Drama|Fantasy,32638,en,1990,United States of America
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,37905,fr,2010,France
80164,Burrowing (Man tänker sitt) (2009),Drama,30846,sv,2009,Sweden
80166,"Switch, The (2010)",Comedy|Romance,41210,en,2010,United States of America
80179,Golem (1980),Drama|Mystery|Sci-Fi,107983,pl,1980,Poland
80181,Elephants Dream (2006),Animation|Fantasy|Sci-Fi,9761,en,2006,Netherlands
80183,8th Wonderland (2008),Drama|Thriller,57816,en,2008,France
80185,GasLand (2010),Documentary,40663,en,2010,United States of America
80189,"Dark Wind, The (1991)",Action|Mystery,91396,en,1991,France
80191,Fear and Desire (1953),Drama|War,10165,en,1953,United States of America
80193,No One Dies in Lily Dale (2010),Documentary,139433,en,2011,United States of America
80195,Shouting Fire: Stories from the Edge of Free Speech (2009),Documentary,121471,en,2009,United States of America
80204,Vesku from Finland (Vesku) (2010),Documentary,103745,fi,2010,Finland
80206,Dirty Ho (Lan tou He) (1976),Action|Drama,54182,cn,1979,Hong Kong
80208,Visual Acoustics (2008),Documentary,39786,en,2008,
80210,"End of Poverty, The (2008)",Documentary,50641,en,2008,
80214,"Swan and the Wanderer, The (Kulkuri ja joutsen) (1999)",Drama,55403,fi,1999,Finland
80217,Hated (1994),Documentary,46697,en,1993,United States of America
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,23631,en,2010,United States of America
80222,Step Up 3D (2010),Drama|Romance,41233,en,2010,United States of America
80224,Smart Money (1931),Crime|Drama,17966,en,1931,United States of America
80230,Off and Running (2009) ,Documentary,44255,en,2009,
80233,"Truth, The (2010) ",Thriller,39240,de,2010,United States of America
80235,"Wedding Song, The (2008) ",Drama|War,50338,ar,2008,Tunisia
80241,Going the Distance (2010),Comedy|Romance,38073,en,2010,United States of America
80243,Bananaz (2008),Documentary,76237,en,2008,United Kingdom
80247,False as Water (Falsk som vatten) (1985),Drama|Mystery|Thriller,105737,sv,1985,Sweden
80258,"Moon Is Blue, The (1953)",Comedy|Romance,71839,en,1953,United States of America
80260,Love Letters (1945),Drama|Mystery|Romance,109881,en,1945,United States of America
80264,Pride of the Marines (1945),Drama|War,52337,en,1945,United States of America
80267,Comrade X (1940),Comedy|Drama,32194,en,1940,United States of America
80269,Above and Beyond (1952),Action|Drama,80806,en,1953,United States of America
80271,Four Stories of St. Julian (2010) ,Crime|Thriller,44222,en,2010,
80281,Bill Bailey: Tinselworm (2008),Comedy|Documentary,13585,en,2008,
80283,Babes on Broadway (1941),Comedy|Musical|Romance,43790,en,1941,United States of America
80285,Conquest (1937),Drama|Romance,30630,en,1937,United States of America
80288,"Street with No Name, The (1948)",Crime|Drama|Film-Noir|Thriller,36814,en,1948,United States of America
80290,It's a Great Feeling (1949),Comedy,32552,en,1949,United States of America
80292,"Joker Is Wild, The (All the Way) (1957)",Drama|Musical,133792,en,1957,United States of America
80295,"Reincarnation of Peter Proud, The (1975)",Horror|Mystery,101422,en,1975,United States of America
80311,"Come On, Rangers (1938)",Romance|Western,132859,nl,1938,United States of America
80313,"Oh, Susanna! (1936)",Romance|Western,113214,en,1936,United States of America
80315,"Worthless, The (Arvottomat) (1982)",Crime|Drama,33481,fi,1982,Finland
80321,Blood River (2009),Horror|Thriller|Western,31549,en,2009,United States of America
80324,Abandoned (2010),Drama|Mystery|Thriller,43642,en,2010,United States of America
80328,"Saimaa Gesture, The (Saimaa-ilmiö) (1981)",Documentary,148482,fi,1981,Finland
80330,Offside (2006),Comedy|Drama,13209,fa,2006,Iran
80337,Still Bill (2009),Documentary,55063,en,2010,United States of America
80339,Homecoming (2009),Drama|Thriller,22681,en,2009,United States of America
80344,Beach Red (1967),Drama|War,39519,en,1967,United States of America
80346,"Song to Remember, A (1945)",Drama,119764,en,1945,United States of America
80348,Arch of Triumph (1948),Drama|Romance|War,40985,en,1948,United States of America
80350,Vampires Suck (2010),Comedy,40264,en,2010,United States of America
80352,Young Again (1986),Fantasy,148175,en,1986,United States of America
80354,Men in the City (Männerherzen) (2009),Comedy,28938,de,2009,Germany
80358,"Theory of Everything, The (2006)",Drama,268021,en,2006,
80361,$5 a Day (2008),Comedy|Drama,4204,en,2008,United States of America
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,35791,en,2010,Canada
80374,Symbol (Shinboru) (2009),Comedy|Fantasy,42430,ja,2009,Japan
80398,22 Bullets (L'immortel) (2010),Action|Crime|Thriller,37645,fr,2010,France
80400,"Larceny, Inc. (1942)",Comedy|Crime|Drama,69119,en,1942,United States of America
80402,"New Country, The (Det nya landet) (2000)",Comedy|Drama,24955,sv,2000,Sweden
80405,Triangle (Tie saam gok) (2007),Action,32151,cn,2007,China
80408,Trance (1998),Horror,55066,en,1998,United States of America
80417,Io Island (Iodo) (1977),Mystery,104310,ko,1977,South Korea
80419,Seopyeonje (1993),Drama|Musical,124315,ko,1993,South Korea
80421,Heroes for Sale (1933),Drama,66701,en,1933,United States of America
80424,Western Union (1941),Western,43804,en,1941,United States of America
80428,"Pornographer, The (Le pornographe) (2001)",Drama,15915,fr,2001,Canada
80430,Palermo Shooting (2008),Drama,8886,de,2008,Germany
80432,Our Relations (1936),Comedy,46026,en,1936,United States of America
80444,"Hunchback, The (1997)",Drama,148636,en,1997,Czech Republic
80447,Someone's Watching Me! (1978),Horror|Mystery|Thriller,31428,en,1978,United States of America
80449,Sue (1997),Drama,49813,en,1998,United States of America
80451,Season of the Witch (Hungry Wives) (Jack's Wife) (1972),Drama|Horror,29424,en,1972,United States of America
80454,Princess (Prinsessa) (2010),Drama,60678,fi,2010,Finland
80456,Long Weekend (1978),Horror|Mystery|Thriller,39995,en,1979,Australia
80463,"Social Network, The (2010)",Drama,37799,en,2010,United States of America
80465,Few of Us (1996),Drama,138522,lt,1996,France
80467,Juvenile Court (1973),Documentary,114395,en,1973,United States of America
80469,Superman/Batman: Apocalypse (2010),Animation,45162,en,2010,United States of America
80472,Design for Scandal (1941),Comedy|Romance,96172,en,1941,United States of America
80476,Otis (2008),Comedy|Crime|Horror|Thriller,15527,en,2008,United States of America
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,85692,ja,1967,Japan
80480,History of Postwar Japan as Told by a Bar Hostess (Nippon Sengoshi - Madamu onboro no Seikatsu) (1970),Documentary,110748,ja,1970,Japan
80487,"Married Woman, A (Une femme mariée) (1964)",Drama,40652,fr,1964,France
80489,"Town, The (2010)",Crime|Drama|Thriller,23168,en,2010,United Kingdom
80491,Kapò (1959),Drama|War,45884,it,1960,France
80494,"Phenix City Story, The (1955)",Crime|Drama|Film-Noir,35956,en,1955,United States of America
80498,Some Days Are Better Than Others (2010),Drama,85819,en,2011,United States of America
80500,Fear Me Not (Den du frygter) (2008),Drama|Thriller,15834,da,2008,Denmark
80502,Infestation (2009),Action|Comedy|Sci-Fi,22476,en,2009,United States of America
80505,2012: Supernova (2009),Action|Sci-Fi,37059,en,2009,United States of America
80549,Easy A (2010),Comedy|Romance,37735,en,2010,United States of America
80551,Eat Pray Love (2010),Drama|Romance,38167,en,2010,United States of America
80553,Howl (2010),Drama,38568,en,2010,United States of America
80557,Camp Hell (2010),Thriller,45778,en,2010,United States of America
80560,Blue Gold: World Water Wars (2008),Documentary,18046,en,2008,United States of America
80566,"Rocket from Calabuch, The (Calabuch) (1956)",Comedy,107612,es,1956,Italy
80568,Come Blow Your Horn (1963),Comedy,33729,en,1963,United States of America
80570,Susan Slept Here (1954),Comedy|Drama,50356,en,1954,United States of America
80572,I'm Still Here (2010),Comedy|Drama,43939,en,2010,United States of America
80574,Saratoga Trunk (1945),Drama|Romance,46563,en,1945,United States of America
80582,Girl 27 (2007),Documentary,60076,en,2007,United States of America
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,15179,sv,2008,Sweden
80586,Flipped (2010),Comedy|Drama|Romance,43949,en,2010,United States of America
80588,IMAX: Hubble 3D (2010),Documentary|IMAX,44992,en,2010,Canada
80590,Wall Street: Money Never Sleeps (2010),Drama,33909,en,2010,United States of America
80596,Tumbledown (1988),War,121154,en,1988,United Kingdom
80611,Mister Buddwing (1966),Drama,207681,en,1966,United States of America
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,41216,en,2010,Australia
80617,Cats & Dogs: The Revenge of Kitty Galore (2010),Action|Children|Comedy,39691,en,2010,United States of America
80619,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical,42530,en,1971,United States of America
80622,Rhapsody in Blue (1945),Drama|Musical,43491,en,1945,United States of America
80639,Broadway Melody of 1936 (1935),Musical|Romance,43890,en,1935,United States of America
80641,Boy on a Dolphin (1957),Adventure|Romance,37596,en,1957,United States of America
80646,Lone Wolf and Cub: White Heaven in Hell (Kozure ôkami: Jigoku e ikuzo! Daigorô) (1974),Action|Drama|Fantasy,41486,ja,1974,Japan
80648,Lone Wolf and Cub: Baby Cart in the Land of Demons (Kozure Ôkami: Meifumadô) (1973),Action|Drama|Thriller,41482,ja,1973,Japan
80650,Diên Biên Phú (1992),Drama|War,74714,fr,1992,France
80653,"Missing Person, The (2009)",Drama|Film-Noir|Mystery,35219,en,2009,United States of America
80655,Amigo (2010),Drama|War,72913,en,2010,United States of America
80659,"Edward, My Son (1949)",Drama,94959,en,1949,United Kingdom
80661,Beneath the 12-Mile Reef (1953),Adventure,22734,en,1953,United States of America
80667,The Oscar (1966),Drama,56168,en,1966,United States of America
80677,"Classe Tous Risques (Big Risk, The) (1960)",Crime|Drama|Film-Noir|Romance|Thriller,34145,fr,1960,France
80680,Monga (2010),Crime|Drama,40911,zh,2010,Taiwan
80683,Killing Kasztner (2008),Documentary,54720,en,2008,United States of America
80693,It's Kind of a Funny Story (2010),Comedy|Drama,43923,en,2010,United States of America
80701,Mudhoney (1965),Drama,5719,en,1965,United States of America
80713,Entre nos (Between Us) (2009),Drama,71575,es,2009,Colombia
80715,Just Like Us (2010),Comedy|Documentary,159186,en,2011,
80717,Voyeur (Abel) (1986),Comedy,2754,nl,1986,Netherlands
80719,Kanchenjungha (1962),Drama,166204,bn,1962,India
80722,"Jolly Boys' Last Stand, The (2000)",Comedy|Drama,40970,en,2000,United Kingdom
80725,"Squaw Man, The (1914)",Drama|Western,161710,en,1914,United States of America
80727,Middle Men (2010),Comedy|Crime|Drama,38842,en,2009,United States of America
80729,(Untitled) (2009),Comedy|Drama,45261,en,2009,United States of America
80731,"Paper Will Be Blue, The (Hîrtia va fi albastrã) (2006)",Action|Drama,73682,ro,2006,Romania
80733,Ricky (2009),Comedy|Drama|Fantasy,22136,fr,2009,France
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller,38410,en,2007,United States of America
80738,"Eighth Day, The (Den Åttonde dagen) (1979)",Children|Drama,342218,sv,1979,Sweden
80742,"Last Letter, The (La dernière lettre) (2002)",Drama,125946,fr,2002,France
80744,Deciduous Tree (Tree Without Leaves) (Rakuyôju) (1986),Drama,154442,ja,1986,Japan
80746,Remote Control (1930),Comedy|Drama,201695,en,1930,United States of America
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,25694,en,1933,United States of America
80759,Hardcore (2004),Crime|Drama,42318,el,2004,Greece
80761,"Crimson Wing: Mystery of the Flamingos, The (2008)",Documentary,36569,en,2008,United States of America
80763,Saint John of Las Vegas (2009),Comedy|Drama,27023,en,2010,United States of America
80775,Tamara Drewe (2010),Comedy|Drama|Romance,38961,en,2010,United Kingdom
80777,Tere Naam (2003),Romance,56969,hi,2003,India
80779,Every Day (2010),Comedy|Drama,45077,en,2010,United States of America
80789,Loving Leah (2009),Drama|Romance,52221,en,2009,United States of America
80792,Southbounders (2005),Drama,165534,en,2005,
80797,"Thank You, Mr. Moto (1937)",Crime|Drama|Mystery,59581,en,1937,United States of America
80799,West Point (1927),Drama|Romance,67531,en,1928,United States of America
80806,"Red Bear, A (Un oso rojo) (2002)",Crime|Drama|Thriller,125948,es,2002,Argentina
80808,"Night Strangler, The (1973)",Crime|Horror|Mystery,32021,en,1973,United States of America
80810,Twilight's Last Gleaming (1977),Thriller,75938,en,1977,United States of America
80812,Effi Briest (Fontane - Effi Briest) (1974),Drama,706,de,1974,Germany
80816,Dark Night of the Scarecrow (1981),Horror|Mystery,30931,en,1981,United States of America
80818,Remarkable Power (2008),Comedy,33009,en,2008,United States of America
80820,My Girlfriend's Boyfriend (2010),Comedy|Romance,46198,en,2010,United States of America
80825,Shadows (Senki) (2007),Drama|Horror|Mystery|Thriller,18178,mk,2007,Macedonia
80831,Let Me In (2010),Drama|Horror|Mystery,41402,en,2010,United Kingdom
80834,Sintel (2010),Animation|Fantasy,45745,en,2010,Netherlands
80836,Big Buck Bunny (2008),Animation|Comedy,10378,en,2008,Netherlands
80839,Secretariat (2010),Adventure|Drama,39486,en,2010,United States of America
80844,Lake Mungo (2008),Drama|Mystery|Thriller,27374,en,2009,Australia
80846,Devil (2010),Horror|Mystery|Thriller,44040,en,2010,United States of America
80848,Looking for Cheyenne (Oublier Cheyenne) (2005),Drama|Romance,12807,fr,2005,France
80858,You Again (2010),Comedy,38303,en,2010,United States of America
80860,Life as We Know It (2010),Comedy|Romance,38408,en,2010,United States of America
80862,Catfish (2010),Documentary|Mystery,42296,en,2010,United States of America
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,38031,en,2010,Spain
80866,Collision: Christopher Hitchens vs. Douglas Wilson (2009),Documentary,28018,en,2009,
80870,Dark House (2009),Horror|Thriller,45729,en,2009,United States of America
80880,Stone (2010),Drama|Thriller,44113,en,2010,United States of America
80891,Hunger (2009),Horror|Thriller,173672,en,2009,United States of America
80893,Grimm Love (Rohtenburg) (2006),Drama|Horror,9639,de,2006,Germany
80899,Naughty Marietta (1935),Drama|Musical,43894,en,1935,United States of America
80901,"Hawaiians, The (1970)",Drama,85290,en,1970,United States of America
80903,One Million B.C. (1940),Adventure|Fantasy|Romance|Sci-Fi,3592,en,1940,United States of America
80906,Inside Job (2010),Documentary,44639,en,2010,United States of America
80908,Leaving (Partir) (2009),Drama|Romance,43619,fr,2009,France
80917,Monsters (2010),Drama|Sci-Fi,43933,en,2010,United Kingdom
80924,Where the Red Fern Grows (2003),Drama,30071,en,2003,
80926,Dragonlance: Dragons of Autumn Twilight (2008),Action|Adventure|Animation|Fantasy,17031,en,2008,Germany
80928,David Cross: Bigger & Blackerer (2010),Comedy|Documentary,41994,en,2010,United States of America
80933,"Murder, Inc. (1960)",Crime|Drama,15375,en,1960,United States of America
80939,Conviction (2010),Drama,45094,en,2010,United States of America
80941,Dirty Girl (2010),Comedy|Drama,70695,en,2010,United States of America
80947,Bran Nue Dae (2009),Comedy|Musical,38415,en,2009,Australia
80950,"Private War of Major Benson, The (1955)",Children|Comedy|Romance,110502,en,1955,United States of America
80952,"Promoter, The (Card, The) (1952)",Comedy,43369,en,1952,United Kingdom
80954,Merrily We Live (1938),Comedy|Romance,111315,en,1938,United States of America
80967,Harmony and Me (2009),Comedy,98115,en,2010,
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,42188,en,2010,United Kingdom
80972,"Wedding Party, The (Die Bluthochzeit) (2005)",Action|Comedy|Drama,11567,de,2005,Belgium
80980,Countdown (1968),Sci-Fi|Thriller,27441,en,1967,United States of America
80984,Rogue Cop (1954),Crime|Drama|Film-Noir,30036,en,1954,United States of America
80986,That Forsyte Woman (1949),Drama|Romance,43187,en,1949,United States of America
80990,"Lady Vanishes, The (1979)",Action|Comedy|Mystery|Romance,4706,en,1979,United Kingdom
81000,To the Limit (Am Limit) (2007),Documentary,9577,de,2007,Austria
81014,Hush (2009),Horror|Thriller,20034,en,2008,United Kingdom
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,41201,fr,2010,France
81020,"Hedgehog, The (Le hérisson) (2009)",Comedy|Drama,19597,fr,2009,France
81027,Autumn Ball (Sügisball) (2007),Drama,46847,et,2007,Estonia
81029,"Murder, He Says (1945)",Comedy,110790,en,1945,United States of America
81031,Worlds Apart (To verdener) (2008),Drama,16015,da,2008,Denmark
81041,"American Affair, An (2009)",Drama,20263,en,2008,United States of America
81046,Martha (1974),Drama|Thriller,10311,de,1974,Germany
81049,Rooster's Breakfast (Petelinji zajtrk) (2007),Drama,50834,sl,2007,Slovenia
81051,Massacre at Central High (1976),Drama|Horror|Thriller,16271,en,1976,United States of America
81054,Love Is Colder Than Death (Liebe ist kälter als der Tod) (1969),Comedy|Crime|Romance,12482,de,1970,Germany
81059,"Family Friend, The (L'amico di famiglia) (2006)",Drama,53486,it,2006,
81061,Party Girl (1958),Drama|Film-Noir,25633,en,1958,United States of America
81064,J.C. Chávez (a.k.a. Chavez) (2007),Documentary,206577,es,2007,Mexico
81067,"Long and Short of It, The (2003)",Drama,166671,en,2003,
81069,Toe to Toe (2009),Drama,39933,en,2009,United States of America
81072,Konopielka (1982),Comedy,81231,pl,1982,Poland
81075,"Temptation of St. Tony, The (Püha Tõnu kiusamine) (2009)",Drama|Fantasy|Mystery,46756,et,2009,Estonia
81080,Lost Boys: The Thirst (2010),Horror|Thriller,46812,en,2010,Germany
81083,Kaboom (2010),Comedy|Sci-Fi,46837,en,2010,United States of America
81085,Morning Patrol (Proini peripolos) (1987),Sci-Fi,76825,el,1987,Greece
81087,Luck by Chance (2009),Drama,16344,hi,2009,India
81090,Tales from the Script (2009),Documentary,38124,en,2009,United States of America
81092,Dreams on Spec (2007),Documentary,60035,en,2007,United States of America
81094,Mummies: Secrets of the Pharaohs (a.k.a. Mummies 3D)  (2007),Documentary|IMAX,35379,en,2007,United States of America
81100,Bianca Beauchamp: All Access (2007),Documentary,214430,en,2007,Canada
81102,"Padrecito, El (Little Priest) (1964)",Comedy|Drama,41308,es,1964,Mexico
81104,Budrus (2009),Documentary,75341,en,2010,Palestinian Territory
81107,Wife! Be Like a Rose! (Tsuma yo bara no yo ni) (1935),Drama,92950,ja,1935,Japan
81109,Adelheid (1970),Drama,113456,cs,1970,Czechoslovakia
81111,Peepli Live (2010),Comedy|Drama,44549,hi,2010,India
81117,"Moth, The (Cma) (1980)",Drama,155852,pl,1980,Poland
81123,"Girl Said No, The (1930)",Comedy|Romance,174792,en,1930,United States of America
81125,"American Dream, An (1966)",Drama,131861,en,1966,United States of America
81130,Tube Tales (1999),Drama,45739,en,1999,United Kingdom
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,45649,en,2010,France
81138,7 Days (Les 7 jours du talion) (2010),Thriller,39681,fr,2010,Canada
81140,6 Souls (Shelter) (2010),Horror|Mystery|Thriller,41505,en,2010,United States of America
81142,In My Sleep (2009),Drama|Mystery|Thriller,40048,en,2010,United States of America
81145,Hamlet Goes Business (Hamlet liikemaailmassa) (1987),Comedy|Drama|Romance,8749,fi,1987,Finland
81147,Barefoot Gen 2 (Hadashi no Gen II) (1986),Animation|Drama|War,14088,ja,1986,Japan
81150,"Trouble with Dee Dee, The (2005)",Comedy,49218,en,2005,
81152,"Early Years: Erik Nietzsche Part 1, The (De unge år: Erik Nietzsche) (2007)",Comedy|Drama,50656,da,2007,France
81156,Jackass 3D (2010),Action|Comedy|Documentary,16290,en,2010,United States of America
81158,Restrepo (2010),Documentary|War,39312,en,2010,United States of America
81162,Road Kill (a.k.a. Road Train) (2010),Horror|Sci-Fi|Thriller,42307,en,2010,Australia
81164,"Hole, The (2009)",Horror|Thriller,45650,en,2009,United States of America
81172,Spring Subway (2002),Drama|Romance,64156,zh,2002,China
81180,30 Days of Night: Dark Days (2010),Horror|Thriller,42941,en,2010,United States of America
81182,No Mercy (Yongseoneun Eupda) (2010),Thriller,50475,ko,2010,South Korea
81184,"Short Film About John Bolton, A (2003)",Fantasy|Horror|Mystery,97241,en,2003,United Kingdom
81191,Waiting for Superman (2010),Documentary,39440,en,2010,United States of America
81193,"West Point Story, The (1950)",Comedy|Musical,52848,en,1950,United States of America
81195,Perrier's Bounty (2009),Action|Comedy|Crime|Drama,41009,en,2009,Ireland
